"ensembl"	"symbol"	"MOCK_DMSO_8"	"MOCK_DMSO_8.1"	"MOCK_DMSO_8.2"	"UVC_DMSO_8"	"UVC_DMSO_8.1"	"UVC_DMSO_8.2"	"MOCK_TPA_8"	"MOCK_TPA_8.1"	"MOCK_TPA_8.2"	"UVC_TPA_8"	"UVC_TPA_8.1"	"UVC_TPA_8.2"
"ENSG00000230266.1"	XXYLT1-AS2	0	0	0	98	50	0	0	50	50	0	13	0
"ENSG00000230267.7"	NA	481	930	341	374	480	400	999	190	620	499	399	174
"ENSG00000230268.3"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230269.6"	LOC100507194	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230271.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230273.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230274.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230275.2"	NA	0	53	24	0	0	0	0	0	0	0	0	0
"ENSG00000230276.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230280.2"	NA	2572	1973	1387	4029	1942	3707	3329	2281	1833	5782	5485	3123
"ENSG00000230282.1"	NA	0	0	72	37	66	0	109	215	34	59	35	33
"ENSG00000230283.1"	NA	0	0	0	0	25	0	29	0	0	0	0	0
"ENSG00000230284.1"	NA	0	28	24	25	26	39	193	110	53	76	91	92
"ENSG00000230285.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230286.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230287.3"	NA	0	0	48	0	0	0	50	0	26	0	1	0
"ENSG00000230289.1"	NA	513	417	241	723	316	835	566	224	221	412	724	277
"ENSG00000230290.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230291.5"	NA	105052	109939	92174	87206	96274	83327	157181	157259	63122	144881	120934	116330
"ENSG00000230292.5"	NAALADL2-AS3	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230294.4"	NA	0	0	0	50	150	0	25	0	0	46	36	100
"ENSG00000230295.1"	NA	380	377	261	494	391	552	526	402	99	521	438	320
"ENSG00000230298.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230299.1"	NA	0	52	0	0	0	36	25	100	29	0	0	0
"ENSG00000230300.1"	NA	50	0	0	50	0	135	0	0	0	0	0	0
"ENSG00000230301.4"	OR5H6	0	50	0	0	0	0	50	50	38	0	50	0
"ENSG00000230302.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230303.5"	NA	211	145	131	76	50	130	365	132	69	292	219	52
"ENSG00000230304.1"	NA	184	220	176	50	0	50	100	100	0	150	100	0
"ENSG00000230305.2"	NA	802	824	694	643	540	413	1253	841	647	404	799	624
"ENSG00000230306.1"	NA	97	0	40	94	0	25	170	100	33	54	30	86
"ENSG00000230307.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230309.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230310.1"	NA	0	0	50	184	39	0	50	50	71	50	88	0
"ENSG00000230311.2"	NA	7071	5980	5169	7528	7765	6695	11038	11189	3838	7583	7009	5971
"ENSG00000230312.2"	NA	1150	377	648	862	1868	1764	1591	1255	550	1221	1128	1475
"ENSG00000230313.1"	NA	0	0	0	0	23	0	0	0	0	0	0	0
"ENSG00000230314.6"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230316.6"	FEZF1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230317.1"	LINC01284	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230318.2"	NA	314	67	323	284	262	434	388	486	471	392	200	374
"ENSG00000230319.1"	LOC100506679	673	250	186	50	219	214	453	229	286	400	334	200
"ENSG00000230320.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230321.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230322.1"	NA	0	0	0	0	0	58	0	50	0	0	0	0
"ENSG00000230323.5"	NA	0	4	0	0	0	0	0	0	0	0	0	0
"ENSG00000230324.1"	LOC339568	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230325.1"	NA	1449	1038	805	1086	707	1045	1956	1513	1221	2022	1480	1389
"ENSG00000230326.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230327.1"	NA	92	44	54	175	183	127	259	165	24	108	187	102
"ENSG00000230328.2"	NA	0	0	50	187	0	344	0	0	50	306	205	132
"ENSG00000230330.1"	NA	41321	36188	31881	23326	29451	26330	56714	54291	23147	32542	28985	30562
"ENSG00000230331.1"	NA	0	0	0	0	0	0	0	0	23	0	0	0
"ENSG00000230333.6"	NA	50	0	50	33	0	0	117	0	0	40	50	150
"ENSG00000230335.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230337.1"	LOC105376736	5086	3943	2879	2847	3099	3391	4884	3392	2233	3471	2921	2571
"ENSG00000230338.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230339.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230342.2"	NA	2506	3008	2276	1153	1384	1199	3869	2975	1882	1039	1168	1598
"ENSG00000230343.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230345.1"	NA	0	0	0	0	0	0	0	2	49	0	0	0
"ENSG00000230347.5"	CT47A8	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230350.1"	NA	0	25	0	0	0	26	0	0	0	0	0	0
"ENSG00000230352.1"	NA	200	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230353.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230355.1"	NA	268	124	182	147	375	242	123	379	126	256	348	442
"ENSG00000230356.1"	NA	3159	3298	2349	1784	2465	2260	4154	4458	1360	1480	2063	1553
"ENSG00000230358.3"	NA	368	332	143	116	197	225	241	282	108	225	165	144
"ENSG00000230359.5"	TPI1P2	12729	12215	8824	9291	12047	8896	16882	14864	5680	11162	11873	9135
"ENSG00000230360.1"	NA	1470	1311	1293	737	450	169	2823	2545	917	534	517	346
"ENSG00000230361.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230362.1"	NA	44773	38431	26774	14367	18002	16329	38018	33392	14694	17080	12958	14979
"ENSG00000230364.1"	NA	68027	61180	50126	47945	57615	45319	119540	111280	43689	72345	76013	71648
"ENSG00000230365.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230366.9"	DSCR9	826	537	149	350	544	823	911	536	537	1152	790	423
"ENSG00000230368.2"	FAM41C	100	100	50	100	50	176	529	376	100	256	563	277
"ENSG00000230370.1"	NA	106	288	123	72	246	81	285	137	131	157	110	25
"ENSG00000230371.1"	NA	0	0	0	0	0	0	0	0	0	0	0	36
"ENSG00000230372.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230373.8"	GOLGA6L17P	3537	2958	1518	2938	1896	1591	4764	3492	2587	2694	1699	1262
"ENSG00000230375.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230376.1"	NA	100	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230377.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230379.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230381.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230383.1"	NA	255205	238650	191385	187461	222082	185581	444824	408844	167832	296175	291475	281811
"ENSG00000230384.1"	NA	0	50	33	0	26	0	35	0	24	0	0	0
"ENSG00000230385.1"	NA	846	686	695	709	587	494	5513	5089	2100	1495	1448	1470
"ENSG00000230386.4"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230387.2"	LOC100505664	0	0	0	0	0	0	0	0	0	0	0	50
"ENSG00000230390.1"	LINC01048	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230391.1"	NA	0	0	0	0	0	0	0	0	0	0	24	0
"ENSG00000230392.1"	LOC101928336	0	100	0	50	100	0	150	0	0	149	50	50
"ENSG00000230393.1"	NA	244	60	106	0	0	0	28	5	50	0	0	0
"ENSG00000230394.1"	NA	0	0	0	0	0	0	0	5	50	0	0	43
"ENSG00000230395.1"	NA	2120	1980	921	899	400	924	2117	2100	799	614	531	448
"ENSG00000230397.1"	NA	922	1791	1086	1844	1036	1400	2078	1593	1046	1739	1307	1237
"ENSG00000230398.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230399.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230400.2"	LOC105372566	400	150	50	50	0	0	586	500	227	50	0	150
"ENSG00000230401.1"	LOC105374293	0	0	0	0	0	50	0	0	0	50	0	0
"ENSG00000230402.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230403.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230404.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230405.1"	NA	0	0	29	27	0	0	52	0	0	0	51	26
"ENSG00000230406.2"	NA	259	325	326	273	353	244	681	778	369	471	490	468
"ENSG00000230407.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230408.3"	LOC101927795	10656	11385	9030	7982	6695	7341	14573	12853	4701	10547	6551	9040
"ENSG00000230409.3"	NA	80200	81345	64723	45524	50309	45298	127181	119881	49440	42885	42761	43671
"ENSG00000230411.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230412.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230415.1"	NA	272	290	277	596	427	810	226	250	179	1139	1115	342
"ENSG00000230416.3"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230417.11"	c("LINC00595", "LINC00856")	0	14	0	0	0	83	100	0	0	0	98	0
"ENSG00000230418.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230423.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230424.1"	LOC101927895	3551	3609	2064	2835	2721	3564	3675	2470	1550	4506	3522	3069
"ENSG00000230425.1"	NA	1034	1335	1464	450	387	248	1880	1433	650	625	250	436
"ENSG00000230426.2"	NA	100	50	50	250	586	0	299	297	350	688	594	426
"ENSG00000230427.1"	LOC101928098	0	0	0	41	0	0	0	0	0	0	0	0
"ENSG00000230428.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230430.4"	USP17L25	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230432.1"	NA	0	0	108	0	100	0	0	0	0	0	0	0
"ENSG00000230433.1"	NA	50	0	50	0	0	0	46	50	0	100	101	0
"ENSG00000230434.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230435.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230437.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230438.6"	NA	1627	1794	1475	577	579	1100	2487	1782	1025	1943	1325	1617
"ENSG00000230439.2"	NA	50	300	50	0	75	0	250	200	64	100	47	0
"ENSG00000230440.1"	NA	0	0	0	50	0	0	0	0	0	36	0	0
"ENSG00000230442.5"	LOC102724555	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230444.1"	NA	1045	709	472	990	1346	1014	993	1632	437	1652	1162	1397
"ENSG00000230445.4"	LRRC37A6P	416	497	341	670	1268	930	434	464	305	2240	1226	1007
"ENSG00000230447.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230448.5"	LINC00276	0	0	0	0	0	0	83	50	0	0	0	0
"ENSG00000230449.1"	NA	1134	1693	1384	1171	1307	550	2565	1703	919	1688	1886	1642
"ENSG00000230450.1"	NA	1294	1497	749	819	1728	1165	1802	1872	578	1177	1394	1295
"ENSG00000230451.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230452.1"	LINC01381	0	0	0	0	0	0	0	27	0	0	0	0
"ENSG00000230453.9"	ANKRD18B	0	0	34	0	0	0	0	0	0	0	0	100
"ENSG00000230454.1"	NA	400	631	100	150	100	92	486	250	250	137	284	50
"ENSG00000230457.3"	NA	55726	48252	39572	40186	44060	38719	99297	87557	35339	48474	52805	50852
"ENSG00000230458.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230459.3"	NA	0	27	0	48	0	29	75	25	0	28	77	88
"ENSG00000230461.8"	NA	0	0	0	0	0	0	0	0	0	0	28	0
"ENSG00000230465.1"	NA	39	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230468.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230469.1"	NA	58	115	61	89	114	139	89	160	85	115	85	104
"ENSG00000230470.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230471.1"	NA	0	0	0	0	50	0	0	0	0	0	0	0
"ENSG00000230472.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230474.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230476.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230477.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230478.1"	NA	124	110	30	131	98	138	181	223	35	104	133	179
"ENSG00000230479.1"	NA	0	0	0	0	0	50	0	50	50	0	0	0
"ENSG00000230480.1"	NA	113	0	50	50	55	50	16	73	50	0	95	31
"ENSG00000230481.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230482.1"	NA	0	0	0	50	50	33	0	0	0	0	24	0
"ENSG00000230483.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230484.2"	NA	0	0	0	198	0	148	50	0	50	229	314	200
"ENSG00000230485.1"	NA	0	0	0	0	22	0	0	0	0	0	0	0
"ENSG00000230487.7"	PSMG3-AS1	1636	2247	699	3206	2892	3810	2743	2488	1376	6994	5888	4549
"ENSG00000230489.1"	VAV3-AS1	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230490.2"	NA	0	0	0	0	0	0	0	0	47	0	0	0
"ENSG00000230491.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230492.1"	NA	0	0	0	0	0	0	0	0	26	0	0	0
"ENSG00000230495.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230496.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230497.2"	NA	0	0	0	0	0	0	27	0	0	0	0	0
"ENSG00000230498.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230499.1"	NA	0	0	0	0	0	0	0	49	0	0	0	0
"ENSG00000230500.1"	NA	0	0	20	0	0	0	0	0	0	0	0	0
"ENSG00000230501.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230502.1"	NA	150	250	0	100	50	84	150	150	100	76	0	50
"ENSG00000230506.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230507.5"	NA	1626	1597	1043	1129	1808	1494	3597	2741	1284	2325	2228	1561
"ENSG00000230508.1"	NA	11923	11621	10799	10144	12336	11883	20561	19561	7930	15917	15558	15563
"ENSG00000230510.6"	PPP5D1	1419	1222	824	897	1025	599	2112	1535	836	1026	880	747
"ENSG00000230513.1"	THAP7-AS1	3157	2932	2480	1330	1929	2219	2939	2821	1272	2682	2303	3014
"ENSG00000230515.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230516.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230519.2"	NA	88	100	31	133	193	34	243	399	87	34	45	256
"ENSG00000230520.1"	NA	0	25	27	50	0	0	0	0	0	0	48	0
"ENSG00000230521.1"	NA	80744	69203	60681	52196	68743	80283	78010	68773	30368	81383	69074	70910
"ENSG00000230522.5"	MBD3L2	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230523.1"	LOC101928460	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230524.8"	COL6A4P1	0	0	4	0	0	0	0	0	0	0	51	0
"ENSG00000230525.5"	LOC101060019	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230526.1"	NA	0	0	0	0	50	40	0	0	0	0	0	0
"ENSG00000230528.7"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230529.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230530.1"	NA	16458	16360	11606	18845	14890	17063	29435	21857	11054	20381	17280	14039
"ENSG00000230531.1"	NA	0	25	0	0	0	24	0	0	0	0	33	0
"ENSG00000230532.1"	NA	17500	14493	12160	11855	12804	12341	21082	21945	8983	12350	13282	13081
"ENSG00000230533.2"	NA	0	0	0	0	0	0	0	0	0	0	0	50
"ENSG00000230534.6"	NA	271	433	121	0	183	208	203	254	80	96	57	154
"ENSG00000230535.1"	NA	132	126	0	97	100	176	82	34	121	50	0	22
"ENSG00000230536.1"	NA	0	0	0	0	50	10	0	0	0	83	50	100
"ENSG00000230537.1"	LOC100507103	0	0	0	0	0	50	50	0	0	0	50	0
"ENSG00000230538.1"	NA	0	0	0	0	0	0	0	50	0	0	0	0
"ENSG00000230539.1"	AOAH-IT1	45	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230542.6"	LINC00102	50	0	0	0	0	86	0	50	0	0	0	50
"ENSG00000230542.6_PAR_Y"	LINC00102	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230543.1"	NA	0	35	24	0	24	0	0	0	0	0	0	0
"ENSG00000230546.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230547.1"	NA	6677	6119	4670	4415	4662	3334	10974	10209	4242	5534	4691	3581
"ENSG00000230548.1"	NA	22	78	0	0	0	22	20	0	22	59	22	38
"ENSG00000230549.3"	USP17L1	0	0	0	0	0	0	0	0	0	50	0	0
"ENSG00000230550.1"	LOC101929441	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230551.4"	NA	126483	127515	81143	125982	115056	109063	186524	158879	75813	100505	83679	85064
"ENSG00000230552.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230555.2"	LOC105378272	2850	1890	1241	2288	2772	3174	3038	2076	1100	4632	3632	2768
"ENSG00000230556.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230558.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230559.1"	NA	0	0	0	0	0	0	49	0	0	0	0	0
"ENSG00000230561.4"	CCDC192	438	64	231	123	47	133	560	523	259	316	248	161
"ENSG00000230562.3"	NA	5238	6432	3860	6745	5867	4989	11266	10477	4711	4931	7045	4587
"ENSG00000230563.2"	NA	0	0	0	0	48	0	0	0	0	0	50	0
"ENSG00000230564.1"	NA	0	0	0	25	0	0	0	0	0	0	0	0
"ENSG00000230565.1"	ZNF32-AS2	25	0	50	50	0	58	100	52	0	226	100	142
"ENSG00000230568.1"	NA	10827	10185	7940	8738	11222	7906	15935	15017	7100	7735	9125	8684
"ENSG00000230569.1"	NA	0	0	0	0	0	0	50	35	0	0	0	15
"ENSG00000230570.1"	NA	0	0	0	1	0	0	0	0	0	51	0	4
"ENSG00000230571.2"	NA	29	0	0	0	0	0	50	0	43	33	0	0
"ENSG00000230572.5"	NA	300	58	99	50	150	100	297	300	100	0	148	50
"ENSG00000230573.1"	LOC105376365	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230575.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230576.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230578.3"	NA	751	250	486	250	297	50	795	849	300	429	148	348
"ENSG00000230580.1"	NA	25864	20121	17159	19060	22130	19427	41897	39972	14564	26219	30819	22796
"ENSG00000230581.2"	NA	26179	23113	19071	8395	11488	11106	23127	21747	10308	11147	7232	8963
"ENSG00000230583.6"	GTF2IRD1P1	8148	9735	5926	5832	5526	5829	13505	12031	5710	8376	7611	6746
"ENSG00000230584.1"	NA	4870	4665	3417	2193	3692	2939	8425	6904	2599	3463	4323	2399
"ENSG00000230585.2"	NA	100	125	0	178	250	100	187	206	100	381	175	25
"ENSG00000230587.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230589.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230590.7"	FTX	33954	29101	23157	22148	30704	28583	52528	50227	18903	35642	36523	30356
"ENSG00000230592.2"	NA	35744	32513	27311	26324	35809	31856	55484	55752	22298	36592	38740	39367
"ENSG00000230593.3"	NA	14136	12874	9899	11188	12173	10003	23361	22588	8131	13439	13665	12815
"ENSG00000230594.3"	CT47A4	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230595.1"	NA	1650	950	1288	1077	1889	1144	3311	3330	1325	1577	2135	1839
"ENSG00000230596.3"	NA	100	25	50	50	96	210	223	50	50	189	100	148
"ENSG00000230597.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230598.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230599.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230600.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230601.6"	LOC100505478	0	0	0	0	0	0	0	0	0	100	0	0
"ENSG00000230603.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230604.2"	NA	0	0	0	0	0	0	25	49	0	50	0	50
"ENSG00000230605.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230606.10"	NA	2356	1928	1250	2513	448	1318	4138	2576	2144	3049	2168	1625
"ENSG00000230607.3"	NA	0	0	36	0	0	0	0	0	0	0	0	0
"ENSG00000230609.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230611.1"	NA	76	186	0	0	0	0	80	29	41	29	28	0
"ENSG00000230612.3"	NA	150	66	200	20	150	40	873	436	237	247	363	144
"ENSG00000230613.1"	HM13-AS1	375	636	610	223	82	539	648	500	300	736	511	302
"ENSG00000230614.3"	NA	2250	1550	1108	1497	1408	1550	3246	2977	1176	3391	2406	2230
"ENSG00000230615.6"	NA	629	274	487	685	816	679	713	614	76	633	704	349
"ENSG00000230617.1"	NA	0	0	0	0	0	28	0	0	0	0	0	0
"ENSG00000230618.3"	NA	36	10	93	61	10	50	66	9	0	0	50	78
"ENSG00000230621.1"	NA	319	226	402	382	180	331	350	649	100	448	285	599
"ENSG00000230622.1"	NA	0	0	0	100	0	0	68	0	0	62	76	0
"ENSG00000230623.4"	NA	0	0	0	0	0	0	0	44	0	50	50	0
"ENSG00000230626.4"	NA	22060	22201	20039	11535	12753	15528	26225	25432	11427	13630	9873	10772
"ENSG00000230627.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230628.1"	NA	50	344	0	149	0	50	1926	1542	1277	1878	1781	1384
"ENSG00000230629.2"	NA	361048	343895	270819	289275	317140	269839	593302	544136	227998	425528	419052	385384
"ENSG00000230630.3"	c("MIR214", "DNM3OS")	0	0	0	50	0	0	0	0	0	0	0	0
"ENSG00000230631.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230634.1"	NA	385	125	262	40	100	100	256	100	0	50	27	78
"ENSG00000230635.2"	NA	0	0	0	0	0	0	0	0	0	23	0	0
"ENSG00000230636.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230637.2"	NA	0	0	0	0	45	0	50	0	0	0	0	0
"ENSG00000230638.4"	NA	100	0	100	150	100	50	1328	491	373	50	349	398
"ENSG00000230639.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230641.1"	NA	0	0	4	0	0	0	0	0	0	0	5	0
"ENSG00000230643.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230645.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230646.1"	NA	0	0	0	0	0	0	0	0	30	0	0	0
"ENSG00000230647.1"	NA	0	0	0	0	0	0	299	150	31	174	100	0
"ENSG00000230648.1"	NA	29	0	9	50	48	14	43	28	0	87	103	117
"ENSG00000230649.2"	NA	11	82	100	0	0	46	93	50	32	0	0	0
"ENSG00000230650.1"	NA	100	50	0	50	0	50	0	150	100	50	0	0
"ENSG00000230651.7"	RGPD4-AS1	0	47	0	0	50	0	65	32	33	65	29	0
"ENSG00000230654.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230655.3"	NA	200	100	250	250	443	100	450	540	300	330	350	296
"ENSG00000230657.6"	PRB4	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230658.1"	KLHL7-AS1	3045	2036	1951	2149	2194	2205	3722	2295	1492	3080	1927	2367
"ENSG00000230659.3"	NA	220	323	374	236	436	423	487	538	232	538	607	371
"ENSG00000230661.1"	NA	0	34	25	99	50	66	66	0	0	78	0	50
"ENSG00000230662.1"	NA	4142	4503	2483	3344	2995	2369	7083	5245	2924	2603	2741	2765
"ENSG00000230663.1"	NA	0	0	0	0	0	0	0	0	0	50	0	0
"ENSG00000230665.3"	NA	3401	3020	2940	3134	3794	3083	4979	6308	1990	3422	4140	3393
"ENSG00000230666.5"	CEACAM22P	0	50	0	100	239	239	150	50	50	150	261	100
"ENSG00000230667.5"	SETSIP	27206	27258	22163	20832	22096	17240	46295	40696	15003	21591	21993	22985
"ENSG00000230668.1"	NA	0	0	0	0	0	0	0	0	48	0	0	0
"ENSG00000230671.2"	NA	26	27	30	74	57	50	30	38	0	7	126	0
"ENSG00000230673.3"	NA	11772	11881	9252	7303	8009	6803	20477	15495	7316	11486	9929	9621
"ENSG00000230676.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230679.1"	ENO1-AS1	370	457	408	323	75	82	330	646	312	383	187	213
"ENSG00000230680.2"	LOC105375266	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230681.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230682.1"	NA	71	53	0	53	69	64	102	62	73	96	211	159
"ENSG00000230683.1"	NA	0	148	0	50	0	50	50	0	27	0	116	0
"ENSG00000230684.1"	NA	0	0	0	0	0	44	0	0	0	0	0	0
"ENSG00000230686.1"	NA	0	0	0	0	0	0	0	0	0	0	0	150
"ENSG00000230687.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230690.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230691.1"	NA	94	0	19	0	0	0	0	19	19	19	12	0
"ENSG00000230694.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230695.1"	NA	0	0	0	0	0	50	0	8	0	0	0	0
"ENSG00000230696.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230697.1"	NA	0	58	27	108	72	0	0	50	0	0	0	0
"ENSG00000230698.1"	NA	0	0	0	0	0	0	0	0	0	0	0	36
"ENSG00000230699.2"	NA	637	250	50	586	300	500	1444	1197	872	1895	1270	850
"ENSG00000230701.2"	FBXW4P1	1752	1525	990	300	726	1053	1306	1553	500	442	608	562
"ENSG00000230702.1"	NA	23	0	0	14	0	0	0	121	50	46	92	0
"ENSG00000230703.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230704.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000230706.2"	NA	0	0	0	0	0	0	20	0	0	0	0	0
